%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1421851254561506033,56630,1421851254561506033,fcu,-1.55078125,0.908203125,0.0078125,-0.00291837732915,-0.000257134315207,-0.0877682618161,-0.996136611702
1421851254566505909,56631,1421851254566505909,fcu,-1.55078125,0.908203125,0.0078125,-0.00291812482987,-0.000259984170003,-0.0887410094702,-0.996050425528
1421851254571506023,56632,1421851254571506023,fcu,-1.546875,0.91015625,0.0078125,-0.00291812482987,-0.000259984170003,-0.0887410094702,-0.996050425528
1421851254576508045,56633,1421851254576508045,fcu,-1.544921875,0.91015625,0.0078125,-0.00291812482987,-0.000259984170003,-0.0887410094702,-0.996050425528
1421851254581507921,56634,1421851254581507921,fcu,-1.54296875,0.91015625,0.0078125,-0.00291812482987,-0.000259984170003,-0.0887410094702,-0.996050425528
1421851254591507912,56636,1421851254591507912,fcu,-1.5390625,0.91015625,0.0078125,-0.00300478456668,0.000712721293039,-0.088743816886,-0.996049696683
1421851254596508026,56637,1421851254596508026,fcu,-1.5390625,0.91015625,0.0078125,-0.00300478456668,0.000712721293039,-0.088743816886,-0.996049696683
1421851254601507902,56638,1421851254601507902,fcu,-1.537109375,0.912109375,0.009765625,-0.0039774877612,0.000626057083284,-0.0887444705864,-0.99604628737
1421851254606508017,56639,1421851254606508017,fcu,-1.53515625,0.912109375,0.009765625,-0.00309144143791,0.00168542607638,-0.0887465396691,-0.996048017932
1421851254611507893,56640,1421851254611507893,fcu,-1.53515625,0.912109375,0.009765625,-0.0039774877612,0.000626057083284,-0.0887444705864,-0.99604628737
1421851254616508007,56641,1421851254616508007,fcu,-1.533203125,0.912109375,0.009765625,-0.00300478456668,0.000712721293039,-0.088743816886,-0.996049696683
1421851254621507883,56642,1421851254621507883,fcu,-1.533203125,0.912109375,0.009765625,-0.0039774877612,0.000626057083284,-0.0887444705864,-0.99604628737
1421851254626507998,56643,1421851254626507998,fcu,-1.53125,0.912109375,0.009765625,-0.00300478456668,0.000712721293039,-0.088743816886,-0.996049696683
1421851254631510019,56644,1421851254631510019,fcu,-1.53125,0.912109375,0.009765625,-0.0039774877612,0.000626057083284,-0.0887444705864,-0.99604628737
