%time,field.header.seq,field.header.stamp,field.header.frame_id,field.channel0,field.channel1,field.channel2,field.channel3,field.channel4,field.channel5,field.channel6,field.channel7
1421850812794142008,17494,1421850812794142008,0,2080,1984,2304,2032,4080,4080,0,0
1421850812844147921,17495,1421850812844147921,0,2080,1984,2304,2032,4080,4080,0,0
1421850812894153833,17496,1421850812894153833,0,2080,1984,2304,2032,4080,4080,0,0
1421850812944157839,17497,1421850812944157839,0,2080,1984,2304,2032,4080,4080,0,0
1421850812994163990,17498,1421850812994163990,0,2080,1984,2336,2032,4080,4080,0,0
1421850813044169903,17499,1421850813044169903,0,2080,1984,2336,2032,4080,4080,0,0
1421850813094176054,17500,1421850813094176054,0,2080,1984,2352,2032,4080,4080,0,0
1421850813144181967,17501,1421850813144181967,0,2080,1984,2352,2032,4080,4080,0,0
1421850813194185972,17502,1421850813194185972,0,2080,1984,2352,2032,4080,4080,0,0
1421850813244191885,17503,1421850813244191885,0,2080,1984,2352,2032,4080,4080,0,0
1421850813294198036,17504,1421850813294198036,0,2080,1984,2352,2032,4080,4080,0,0
1421850813344203949,17505,1421850813344203949,0,2080,1984,2352,2032,4080,4080,0,0
1421850813394207954,17506,1421850813394207954,0,2080,1984,2368,2032,4080,4080,0,0
1421850813444213867,17507,1421850813444213867,0,2080,1984,2368,2032,4080,4080,0,0
1421850813494220018,17508,1421850813494220018,0,2080,1984,2368,2032,4080,4080,0,0
1421850813544225931,17509,1421850813544225931,0,2080,1984,2368,2032,4080,4080,0,0
1421850813594231844,17510,1421850813594231844,0,2080,1984,2368,2032,4080,4080,0,0
1421850813644235849,17511,1421850813644235849,0,2080,1984,2368,2032,4080,4080,0,0
1421850813694242001,17512,1421850813694242001,0,2080,1984,2368,2032,4080,4080,0,0
1421850813744247913,17513,1421850813744247913,0,2080,1984,2368,2032,4080,4080,0,0
1421850813794253826,17514,1421850813794253826,0,2080,1984,2368,2032,4080,4080,0,0
1421850813844259977,17515,1421850813844259977,0,2080,1984,2368,2032,4080,4080,0,0
1421850813894265890,17516,1421850813894265890,0,2080,1984,2368,2032,4080,4080,0,0
1421850813944272041,17517,1421850813944272041,0,2080,1984,2368,2032,4080,4080,0,0
1421850813994277954,17518,1421850813994277954,0,2080,1984,2368,2032,4080,4080,0,0
1421850814044283867,17519,1421850814044283867,0,2080,1984,2368,2032,4080,4080,0,0
1421850814094290018,17520,1421850814094290018,0,2080,1984,2368,2032,4080,4080,0,0
1421850814144295931,17521,1421850814144295931,0,2080,1984,2368,2032,4080,4080,0,0
1421850814194303989,17522,1421850814194303989,0,2080,1984,2368,2032,4080,4080,0,0
1421850814244309902,17523,1421850814244309902,0,2080,1984,2368,2032,4080,4080,0,0
1421850814294316053,17524,1421850814294316053,0,2080,1984,2368,2032,4080,4080,0,0
1421850814344321966,17525,1421850814344321966,0,2080,1984,2368,2032,4080,4080,0,0
1421850814394327879,17526,1421850814394327879,0,2080,1984,2368,2032,4080,4080,0,0
1421850814444334030,17527,1421850814444334030,0,2080,1984,2368,2032,4080,4080,0,0
